dynamics,tau,alpha,k_equivalent,tracking_mse,tracking_rmse,tracking_mse_sd,tracking_mse_se,n_games,n_replications
ou,200,0.024215627148174927,4.206685298511579,0.8081669353612989,0.8989810539501368,0.058885046582762376,0.018621086732664383,40000,10
ou,200,0.029260070204255792,5.082994811924018,0.7373369929246433,0.8586832902325765,0.05225571779768912,0.01652470890076955,40000,10
ou,200,0.03535533905932737,6.141851463713753,0.66867300760387,0.8177242858102418,0.04610478387937121,0.01457961280886268,40000,10
ou,200,0.04272033495730271,7.421282294806062,0.6033609050520156,0.7767630945481483,0.0404037629184256,0.012776791686367684,40000,10
ou,200,0.05161955923550008,8.96723589370229,0.5424061258048857,0.7364822644197793,0.035174172524877256,0.011123049999032774,40000,10
ou,200,0.06237261244160289,10.835232562111297,0.4866122294277,0.6975759667790312,0.030465498464542322,0.009634036520031624,40000,10
ou,200,0.07536567224531646,13.092358232427998,0.4365976083230005,0.6607553316644524,0.02632795433723829,0.008325630183858183,40000,10
ou,200,0.09106536235445348,15.819673745223703,0.392834538464894,0.6267651382016186,0.022793038348885807,0.007207791597804275,40000,10
ou,200,0.11003551051404936,19.115126011863556,0.35569592476458955,0.5964024855452814,0.019864441046555607,0.0062816878153254575,40000,10
ou,200,0.1329573974236247,23.09706561171913,0.3255024703662835,0.5705282380095515,0.017516773142235553,0.005539290038592895,40000,10
ou,200,0.16065422377811936,27.908497152514965,0.3025703659222599,0.5500639653006365,0.015701783839705795,0.004965340026109451,40000,10
ou,200,0.1941206741247779,33.722215038292155,0.28726298811903817,0.535969204450254,0.014362060118641292,0.004541682186717458,40000,10
ou,200,0.23455863927177067,40.74700908738615,0.2800498866398734,0.5291973985573563,0.013444786199329763,0.004251614704388063,40000,10
ou,200,0.2834203801582724,49.235162864663835,0.2815753775564315,0.5306367661182474,0.012904539768017883,0.004080773782315739,40000,10
ou,200,0.3424606833431912,59.491514017905914,0.29273975584966483,0.5410543002783221,0.012695271782053555,0.004014597434615397,40000,10
ou,200,0.4137998811884742,71.88440200495022,0.31479955489312633,0.5610700089054185,0.012764513443779374,0.004036493570618246,40000,10
ou,200,0.5,86.85889638065036,0.34949815801061856,0.5911836922739147,0.013058668544380574,0.004129513580943821,40000,10
ou,400,0.0025,0.43429448190325176,1.2707355499440922,1.1272690672346564,0.2685912644576557,0.08493601553108218,40000,10
ou,400,0.003020783854286946,0.5247639035757029,1.2241773920966268,1.1064255022804865,0.26085187093124435,0.08248860440589995,40000,10
ou,400,0.003650054037728276,0.6340793308936296,1.173053451739354,1.083075921502899,0.2509153347884089,0.07934639577950552,40000,10
ou,400,0.004410409721777782,0.7661666420402187,1.1174091246049231,1.0570757421324752,0.2387372652980934,0.07549535207018523,40000,10
ou,400,0.005329157791334604,0.9257695287873359,1.0574901549169184,1.0283434032058154,0.22451998167744,0.07099945223199823,40000,10
ou,400,0.006439293525204423,1.1186198581406475,0.9937830609410929,0.996886684102608,0.20868138404910136,0.06599084788714912,40000,10
ou,400,0.007780685565580791,1.3516435226224077,0.9270325303077829,0.9628252854530686,0.19175730924408144,0.06063898551965582,40000,10
ou,400,0.009401507732715982,1.633209171955721,0.8582273658525097,0.9264056162677932,0.1742669767927651,0.055108056761684246,40000,10
ou,400,0.011359969105976928,1.9734287589268786,0.7885481968674503,0.8880023630978975,0.15661456407570146,0.04952587372335999,40000,10
ou,400,0.013726404504213443,2.3845206930207357,0.7192799390123767,0.8481037312807772,0.1390886862097216,0.04398370451831723,40000,10
ou,400,0.016585800441495827,2.881248643876062,0.651702988993463,0.8072812329005692,0.12194687058135092,0.03856298645668506,40000,10
ou,400,0.020040847273638366,3.481451753442788,0.586983900578912,0.7661487457269065,0.10550215065033781,0.03336270941012821,40000,10
ou,400,0.024215627148174927,4.206685298511579,0.5260884926871626,0.7253195796937807,0.09013426917658834,0.028502958583272866,40000,10
ou,400,0.029260070204255792,5.082994811924018,0.4697364109998259,0.685373191042534,0.07621622918886534,0.0241016878906222,40000,10
ou,400,0.03535533905932737,6.141851463713753,0.41840360050000563,0.6468412482982248,0.06400869771250305,0.020241327483271922,40000,10
ou,400,0.04272033495730271,7.421282294806062,0.37236238243453124,0.6102150296694856,0.05358719213607495,0.016945758056306045,40000,10
ou,400,0.05161955923550008,8.96723589370229,0.3317386955425951,0.5759676167481945,0.044838936464566596,0.014179316708760827,40000,10
ou,400,0.06237261244160289,10.835232562111297,0.29656870383035516,0.5445812187638821,0.037525075649480315,0.011866470842248003,40000,10
ou,400,0.07536567224531646,13.092358232427998,0.26684765895475293,0.5165729947981726,0.031370739047311684,0.00992029872722856,40000,10
ou,400,0.09106536235445348,15.819673745223703,0.2425726350524758,0.4925166342901281,0.026137438759200073,0.008265383868223751,40000,10
ou,400,0.11003551051404936,19.115126011863556,0.22378189162006573,0.473055907499384,0.0216543458161596,0.006847705402000211,40000,10
ou,400,0.1329573974236247,23.09706561171913,0.2105901935959805,0.45890107168754846,0.017815989830612076,0.005633910663513159,40000,10
ou,400,0.16065422377811936,27.908497152514965,0.2032183662966176,0.4507974781391502,0.014568066294413654,0.004606827059467624,40000,10
ou,400,0.1941206741247779,33.722215038292155,0.20201932674655693,0.4494656012939777,0.011897779427800221,0.0037624082090143562,40000,10
ou,400,0.23455863927177067,40.74700908738615,0.20750817600586,0.455530653201143,0.009832421684567924,0.003109284743846429,40000,10
ou,400,0.2834203801582724,49.235162864663835,0.22040586824485406,0.4694740336215136,0.008433909459738544,0.002667036347241396,40000,10
ou,400,0.3424606833431912,59.491514017905914,0.24170406080481902,0.4916340720544285,0.007759262389490405,0.002453694211367022,40000,10
ou,400,0.4137998811884742,71.88440200495022,0.27275739712218366,0.5222618089829886,0.007782895907752091,0.0024611677860500334,40000,10
ou,400,0.5,86.85889638065036,0.3154123438598268,0.5616158329853485,0.008373096385968457,0.0026478055647784645,40000,10
ou,800,0.0025,0.43429448190325176,1.065013264858751,1.0319947988525673,0.20218262040915372,0.06393575837941702,64000,10
ou,800,0.003020783854286946,0.5247639035757029,1.0084965039338347,1.004239266277631,0.1851276794245863,0.058542512492318254,64000,10
ou,800,0.003650054037728276,0.6340793308936296,0.9480839776363432,0.9736960396532088,0.16742695274594396,0.05294505123785655,64000,10
ou,800,0.004410409721777782,0.7661666420402187,0.8842403152397958,0.9403405315308895,0.14953044314728156,0.04728567798797264,64000,10
ou,800,0.005329157791334604,0.9257695287873359,0.8177014047001633,0.9042684361958916,0.13194540543021094,0.04172480079538156,64000,10
ou,800,0.006439293525204423,1.1186198581406475,0.7494960085710046,0.865734375297068,0.1151561431488633,0.03641556989108024,64000,10
ou,800,0.007780685565580791,1.3516435226224077,0.6809007457934916,0.8251671017396971,0.09954832923947592,0.03147994576610814,64000,10
ou,800,0.009401507732715982,1.633209171955721,0.6133294965013946,0.7831535586980337,0.08535741500635231,0.02699238466043091,64000,10
ou,800,0.011359969105976928,1.9734287589268786,0.5481804256379101,0.7403920756179865,0.07266230763373575,0.022977839216644487,64000,10
ou,800,0.013726404504213443,2.3845206930207357,0.48668056210872895,0.6976249437260174,0.06143132397030403,0.019426290342585868,64000,10
ou,800,0.016585800441495827,2.881248643876062,0.4297712087431333,0.6555693775208946,0.0515913972061177,0.016314632284177934,64000,10
ou,800,0.020040847273638366,3.481451753442788,0.378061226369368,0.6148668362900768,0.043073934232583384,0.013621173995926043,64000,10
ou,800,0.024215627148174927,4.206685298511579,0.3318469030477859,0.5760615444965806,0.035818079760205505,0.011326671345582705,64000,10
ou,800,0.029260070204255792,5.082994811924018,0.2911748402195212,0.5396061899381077,0.029750878479210728,0.00940805383851923,64000,10
ou,800,0.03535533905932737,6.141851463713753,0.2559201299709983,0.5058854909670748,0.02477224844775218,0.007833672785846752,64000,10
ou,800,0.04272033495730271,7.421282294806062,0.2258614886179658,0.4752488701911513,0.02075534876888012,0.006563417574083287,64000,10
ou,800,0.05161955923550008,8.96723589370229,0.20074519743587013,0.44804597692186693,0.017557735269458547,0.00555224340057592,64000,10
ou,800,0.06237261244160289,10.835232562111297,0.18033487610176308,0.4246585405967518,0.015035824241708842,0.004754745110177403,64000,10
ou,800,0.07536567224531646,13.092358232427998,0.16444702625642832,0.4055206853619533,0.013056963804347604,0.004128974494811556,64000,10
ou,800,0.09106536235445348,15.819673745223703,0.15297510956660598,0.3911203261997591,0.011504990840874998,0.003638197551654082,64000,10
ou,800,0.11003551051404936,19.115126011863556,0.14590633924175234,0.3819768831248199,0.010279067973778365,0.003250526702083157,64000,10
ou,800,0.1329573974236247,23.09706561171913,0.14333520278331996,0.3785963586503705,0.009291003557043705,0.002938073298898426,64000,10
ou,800,0.16065422377811936,27.908497152514965,0.1454781191673828,0.38141593984439454,0.008467143165720054,0.0026775457678403893,64000,10
ou,800,0.1941206741247779,33.722215038292155,0.152694922438323,0.3907619767049028,0.00775562656979433,0.0024525444642268927,64000,10
ou,800,0.23455863927177067,40.74700908738615,0.16552293929878634,0.4068451047988489,0.007134133965757677,0.0022560112464563944,64000,10
ou,800,0.2834203801582724,49.235162864663835,0.1847276138582847,0.42979950425551294,0.006612680999390551,0.002091113339819265,64000,10
ou,800,0.3424606833431912,59.491514017905914,0.211372183767768,0.45975230697384,0.006228996586150371,0.0019697816749648417,64000,10
ou,800,0.4137998811884742,71.88440200495022,0.24691033552969288,0.496900730055504,0.006036002962204061,0.0019087517324088063,64000,10
ou,800,0.5,86.85889638065036,0.2933104021129421,0.5415813901095035,0.0060826959936522325,0.0019235173654322155,64000,10
jump,50,0.0025,0.43429448190325176,1.500570060753503,1.22497757561251,0.11534926996885425,0.03647664195392391,40000,10
jump,50,0.003020783854286946,0.5247639035757029,1.4922386466911288,1.2215722028153426,0.11490128621654733,0.03633497705272005,40000,10
jump,50,0.003650054037728276,0.6340793308936296,1.4822609189541285,1.2174813834117253,0.11423814946226897,0.03612527479835095,40000,10
jump,50,0.004410409721777782,0.7661666420402187,1.470334782212056,1.2125736192957755,0.11331201108720741,0.03583240412898277,40000,10
jump,50,0.005329157791334604,0.9257695287873359,1.4561370367943998,1.2067050330525682,0.11207261312488113,0.03544047208015051,40000,10
jump,50,0.006439293525204423,1.1186198581406475,1.439325143339685,1.1997187767721589,0.11046571140511585,0.034932325139100516,40000,10
jump,50,0.007780685565580791,1.3516435226224077,1.419543920692643,1.1914461467866029,0.10843393101333167,0.03428981976476979,40000,10
jump,50,0.009401507732715982,1.633209171955721,1.3964368399557925,1.1817092874120065,0.10592247886757189,0.033495628863257985,40000,10
jump,50,0.011359969105976928,1.9734287589268786,1.369659547463006,1.1703245479195101,0.10289313499818717,0.032537666218945646,40000,10
jump,50,0.013726404504213443,2.3845206930207357,1.3388963963252827,1.1571069079066474,0.0993467083777789,0.031416187651431296,40000,10
jump,50,0.016585800441495827,2.881248643876062,1.3038835705503429,1.1418772134298603,0.0953468175716744,0.030151311117505582,40000,10
jump,50,0.020040847273638366,3.481451753442788,1.2644389827868117,1.124472757689937,0.09103150150069368,0.02878668835672279,40000,10
jump,50,0.024215627148174927,4.206685298511579,1.2204928383136688,1.1047591766143736,0.08659866553031824,0.027384902540691883,40000,10
jump,50,0.029260070204255792,5.082994811924018,1.1721121775796552,1.0826412968197987,0.08226009364933472,0.026012925647064995,40000,10
jump,50,0.03535533905932737,6.141851463713753,1.1195192121969562,1.0580733491573049,0.07817672429068573,0.024721650876957817,40000,10
jump,50,0.04272033495730271,7.421282294806062,1.0631092466025729,1.0310718920630961,0.07440481266793997,0.023528867690883977,40000,10
jump,50,0.05161955923550008,8.96723589370229,1.0034727369313396,1.0017348635898322,0.07088116651978589,0.022414592941219377,40000,10
jump,50,0.06237261244160289,10.835232562111297,0.9414183856644864,0.9702671723110529,0.06745297624421395,0.021330503988894616,40000,10
jump,50,0.07536567224531646,13.092358232427998,0.8779861241110831,0.9370091376881461,0.06393378505529529,0.020217638021036727,40000,10
jump,50,0.09106536235445348,15.819673745223703,0.8144365533927396,0.9024613860951279,0.0601601936507375,0.019024323641313075,40000,10
jump,50,0.11003551051404936,19.115126011863556,0.7522101158265586,0.8673004760903562,0.05603185557938669,0.017718828515647548,40000,10
jump,50,0.1329573974236247,23.09706561171913,0.6928630330483416,0.8323839456935372,0.051528618891510954,0.01629478003799554,40000,10
jump,50,0.16065422377811936,27.908497152514965,0.6379999163680574,0.7987489695568047,0.04670683306871558,0.014769997479041298,40000,10
jump,50,0.1941206741247779,33.722215038292155,0.5892259181152052,0.7676105250159128,0.04168175262785421,0.0131809275171728,40000,10
jump,50,0.23455863927177067,40.74700908738615,0.5481331866615177,0.7403601736057375,0.036605462389745394,0.011575663595522567,40000,10
jump,50,0.2834203801582724,49.235162864663835,0.5163253802659948,0.7185578475432544,0.03164826600791976,0.010008060457991096,40000,10
jump,50,0.3424606833431912,59.491514017905914,0.49547861999456044,0.7039024222110337,0.02698591242769728,0.008533694800936735,40000,10
jump,50,0.4137998811884742,71.88440200495022,0.4874391992687216,0.6981684605227606,0.0227906622003784,0.007207040193670054,40000,10
jump,50,0.5,86.85889638065036,0.49436414517527866,0.7031103364161835,0.019225519948318014,0.006079643223768759,40000,10
jump,100,0.0025,0.43429448190325176,1.3767065746125322,1.1733314001647328,0.1085367898809548,0.03432234659469328,40000,10
jump,100,0.003020783854286946,0.5247639035757029,1.3613092738125483,1.1667515904478332,0.10748154439762728,0.03398864867290125,40000,10
jump,100,0.003650054037728276,0.6340793308936296,1.3432398428710757,1.158982244415796,0.10637025513195962,0.03363722815102068,40000,10
jump,100,0.004410409721777782,0.7661666420402187,1.322144821826162,1.1498455643372991,0.10516735068696562,0.0332568363656485,40000,10
jump,100,0.005329157791334604,0.9257695287873359,1.2976582525473852,1.1391480380299064,0.10379210241300846,0.032821944676256515,40000,10
jump,100,0.006439293525204423,1.1186198581406475,1.2694318284988868,1.1266906534177368,0.1021449369400549,0.032301065218484346,40000,10
jump,100,0.007780685565580791,1.3516435226224077,1.2371732190335325,1.1122828862450111,0.10013898435430184,0.03166672731355596,40000,10
jump,100,0.009401507732715982,1.633209171955721,1.2006783995017554,1.0957547168512465,0.09772012381892145,0.03090181645014632,40000,10
jump,100,0.011359969105976928,1.9734287589268786,1.1598503508343252,1.0769634863050488,0.09486726579343537,0.02999966352998365,40000,10
jump,100,0.013726404504213443,2.3845206930207357,1.1147090099796486,1.0557978073379621,0.09157729916745967,0.028959284733581402,40000,10
jump,100,0.016585800441495827,2.881248643876062,1.065404172431705,1.032184175635194,0.08784937456240381,0.027780411463845384,40000,10
jump,100,0.020040847273638366,3.481451753442788,1.0122383367684702,1.0061005599682717,0.0836831104674423,0.026462923076459543,40000,10
jump,100,0.024215627148174927,4.206685298511579,0.9556938932626217,0.9775959764967436,0.07909293290308259,0.02501138147966146,40000,10
jump,100,0.029260070204255792,5.082994811924018,0.8964490000893521,0.9468099070506983,0.0741273819739894,0.023441136402311488,40000,10
jump,100,0.03535533905932737,6.141851463713753,0.8353689169219318,0.9139851841916978,0.06887999822626477,0.021781767962335465,40000,10
jump,100,0.04272033495730271,7.421282294806062,0.7734729578451993,0.8794731137705116,0.06348561967787757,0.020075915684929828,40000,10
jump,100,0.05161955923550008,8.96723589370229,0.7118876759955464,0.8437343634080257,0.05810323226010146,0.01837385533596935,40000,10
jump,100,0.06237261244160289,10.835232562111297,0.6517953110821217,0.8073384117469711,0.052890258787742686,0.0167253683805003,40000,10
jump,100,0.07536567224531646,13.092358232427998,0.5943809888977877,0.7709610813120126,0.047975663044981846,0.015171236747891177,40000,10
jump,100,0.09106536235445348,15.819673745223703,0.5407841066049157,0.735380246270537,0.04344080891459243,0.0137371899570259,40000,10
jump,100,0.11003551051404936,19.115126011863556,0.49206500059449054,0.7014734496718251,0.039314499231676694,0.012432336264103812,40000,10
jump,100,0.1329573974236247,23.09706561171913,0.44919603351847026,0.6702208841258755,0.03558204333388493,0.01125203007378875,40000,10
jump,100,0.16065422377811936,27.908497152514965,0.41307725224826913,0.642710862089843,0.03220292396930401,0.01018345870602309,40000,10
jump,100,0.1941206741247779,33.722215038292155,0.38457113402985565,0.6201379959572351,0.0291302086726957,0.009211780812170878,40000,10
jump,100,0.23455863927177067,40.74700908738615,0.36455274144036826,0.6037820313990541,0.02632475861986,0.008324619609290825,40000,10
jump,100,0.2834203801582724,49.235162864663835,0.3539765187860303,0.5949592580891824,0.023759450336567605,0.007513397901720781,40000,10
jump,100,0.3424606833431912,59.491514017905914,0.3539646438533254,0.5949492783870952,0.021415568696625774,0.006772197446914094,40000,10
jump,100,0.4137998811884742,71.88440200495022,0.3659231464338496,0.6049158176422977,0.01928062462852982,0.006097068853689211,40000,10
jump,100,0.5,86.85889638065036,0.39169285420708794,0.6258537003222782,0.017356858742896112,0.005488720665335859,40000,10
jump,200,0.0025,0.43429448190325176,1.3716477719942692,1.1711736728573903,0.1984564719525517,0.06275744677713868,40000,10
jump,200,0.003020783854286946,0.5247639035757029,1.3428282177861308,1.158804650398906,0.19588307176485134,0.06194366618471488,40000,10
jump,200,0.003650054037728276,0.6340793308936296,1.310418893445621,1.1447352940508215,0.1925394095221799,0.06088630734340004,40000,10
jump,200,0.004410409721777782,0.7661666420402187,1.274230509620593,1.1288181915705437,0.18831370937226538,0.059550023625135555,40000,10
jump,200,0.005329157791334604,0.9257695287873359,1.2340527173915707,1.1108792541908281,0.18314357976784204,0.05791508509031124,40000,10
jump,200,0.006439293525204423,1.1186198581406475,1.1896847976843679,1.0907267291509675,0.17703543202584487,0.05598351917535869,40000,10
jump,200,0.007780685565580791,1.3516435226224077,1.1410047465528455,1.068178237258579,0.17006140743379203,0.05377813895846732,40000,10
jump,200,0.009401507732715982,1.633209171955721,1.0880537624169526,1.0430981556962664,0.16233680535828662,0.05133540530076122,40000,10
jump,200,0.011359969105976928,1.9734287589268786,1.0311030251461646,1.015432432585332,0.153993051489249,0.048696878654561106,40000,10
jump,200,0.013726404504213443,2.3845206930207357,0.9706813453452139,0.9852316201509237,0.1451590164962581,0.04590331150381302,40000,10
jump,200,0.016585800441495827,2.881248643876062,0.9075595505226575,0.9526591995685852,0.13595394190743135,0.042992411330569975,40000,10
jump,200,0.020040847273638366,3.481451753442788,0.8426987593584304,0.9179862522709316,0.12649111790413683,0.04000000363579764,40000,10
jump,200,0.024215627148174927,4.206685298511579,0.7771769790446206,0.8815764170193192,0.116890191957793,0.03696392427209223,40000,10
jump,200,0.029260070204255792,5.082994811924018,0.7121124708998289,0.8438675671572103,0.10728932315727846,0.03392786297948476,40000,10
jump,200,0.03535533905932737,6.141851463713753,0.6485990759560136,0.8053564899819294,0.09784424919414508,0.03094106834025929,40000,10
jump,200,0.04272033495730271,7.421282294806062,0.5876596593186483,0.7665896290184523,0.08871097694711669,0.028052874061157917,40000,10
jump,200,0.05161955923550008,8.96723589370229,0.5302162588281731,0.728159500953035,0.08002265850992976,0.02530538653132339,40000,10
jump,200,0.06237261244160289,10.835232562111297,0.47707407724820633,0.6907054924120746,0.07187289240363752,0.02272820420197085,40000,10
jump,200,0.07536567224531646,13.092358232427998,0.42891938832623466,0.6549193754396297,0.06430987906583412,0.020336569389801735,40000,10
jump,200,0.09106536235445348,15.819673745223703,0.38633279969226203,0.6215567550049328,0.05734092519472836,0.018132792675667565,40000,10
jump,200,0.11003551051404936,19.115126011863556,0.3498159104296163,0.5914523737627708,0.050945679293466495,0.016110438351183188,40000,10
jump,200,0.1329573974236247,23.09706561171913,0.31982535388429606,0.5655310370654258,0.04509369334486469,0.014259877907894913,40000,10
jump,200,0.16065422377811936,27.908497152514965,0.2968093962370571,0.544802162474652,0.03975863643919838,0.012572784781043352,40000,10
jump,200,0.1941206741247779,33.722215038292155,0.2812483790629235,0.5303285576535771,0.03492281437024098,0.011043563571322029,40000,10
jump,200,0.23455863927177067,40.74700908738615,0.27370563884391563,0.5231688435332476,0.030572192604598723,0.009667776169588747,40000,10
jump,200,0.2834203801582724,49.235162864663835,0.27489562603034423,0.5243048979652434,0.02668890917406193,0.008439774125539895,40000,10
jump,200,0.3424606833431912,59.491514017905914,0.28577240202028514,0.5345768438870928,0.023249833490549033,0.007352242904979781,40000,10
jump,200,0.4137998811884742,71.88440200495022,0.3076402933500407,0.5546533091490943,0.020235488040039024,0.006399023177161982,40000,10
jump,200,0.5,86.85889638065036,0.34229275428620215,0.5850579067803479,0.017648287857582004,0.005580878643225244,40000,10
jump,400,0.0025,0.43429448190325176,1.1951048787137284,1.0932085248083865,0.11502124756778036,0.036372912162828834,40000,10
jump,400,0.003020783854286946,0.5247639035757029,1.15347079398335,1.073997576339607,0.1106392332169093,0.03498719755399916,40000,10
jump,400,0.003650054037728276,0.6340793308936296,1.1071201263742176,1.052197760107014,0.1056509279902613,0.033409756935966144,40000,10
jump,400,0.004410409721777782,0.7661666420402187,1.0563308519583694,1.027779573623824,0.10026493801531212,0.031706557358398876,40000,10
jump,400,0.005329157791334604,0.9257695287873359,1.0016156004508379,1.0008074742181126,0.09474166455299739,0.029959944930311004,40000,10
jump,400,0.006439293525204423,1.1186198581406475,0.943676213344327,0.9714299837581333,0.08929327786824183,0.02823701378059487,40000,10
jump,400,0.007780685565580791,1.3516435226224077,0.8833266820679093,0.9398546068769942,0.08402743601452692,0.026571808374996637,40000,10
jump,400,0.009401507732715982,1.633209171955721,0.8214110146872123,0.906317281467816,0.07894067367537577,0.024963232884228286,40000,10
jump,400,0.011359969105976928,1.9734287589268786,0.7587474509154785,0.8710611063039598,0.07395249271654315,0.023385831563128918,40000,10
jump,400,0.013726404504213443,2.3845206930207357,0.6961151077518541,0.8343351291608512,0.06896605724891729,0.021808982214814462,40000,10
jump,400,0.016585800441495827,2.881248643876062,0.6342739043358085,0.7964131492735467,0.06393062697282716,0.020216639347672934,40000,10
jump,400,0.020040847273638366,3.481451753442788,0.5739921537596406,0.7576226988149448,0.058875676930077864,0.018618123788327605,40000,10
jump,400,0.024215627148174927,4.206685298511579,0.5160559332269904,0.71837033153311,0.05390137437981912,0.017045111205367423,40000,10
jump,400,0.029260070204255792,5.082994811924018,0.4612469862183285,0.6791516665799536,0.04913499739543756,0.015537850459602369,40000,10
jump,400,0.03535533905932737,6.141851463713753,0.4102951061485799,0.6405428214792356,0.044678789293146885,0.014128673726508856,40000,10
jump,400,0.04272033495730271,7.421282294806062,0.3638261633674884,0.6031800422489859,0.04057606972103623,0.012831279881626747,40000,10
jump,400,0.05161955923550008,8.96723589370229,0.3223283118188505,0.5677396514414424,0.036811094202724506,0.011640690084362944,40000,10
jump,400,0.06237261244160289,10.835232562111297,0.28614752582802094,0.5349275893315103,0.033336545206414124,0.010541941217343665,40000,10
jump,400,0.07536567224531646,13.092358232427998,0.255509771156812,0.5054797435672492,0.03010510168993057,0.009520069053116476,40000,10
jump,400,0.09106536235445348,15.819673745223703,0.23055963444226638,0.480166257084217,0.027085797590168013,0.008565281262723082,40000,10
jump,400,0.11003551051404936,19.115126011863556,0.21140570426422806,0.4597887604805364,0.024265030759524905,0.007673276469414417,40000,10
jump,400,0.1329573974236247,23.09706561171913,0.1981675359945436,0.44516012399421356,0.021642782593029774,0.006844048789781912,40000,10
jump,400,0.16065422377811936,27.908497152514965,0.19102307035693178,0.4370618610184739,0.019230100539637057,0.006081091733928616,40000,10
jump,400,0.1941206741247779,33.722215038292155,0.19025739107341455,0.4361850422394314,0.0170469824623675,0.005390729181402689,40000,10
jump,400,0.23455863927177067,40.74700908738615,0.19631511147937966,0.44307461163937123,0.01511901263486022,0.004781051589902194,40000,10
jump,400,0.2834203801582724,49.235162864663835,0.20986058611796982,0.4581054312251382,0.013472918047293881,0.0042605107758236825,40000,10
jump,400,0.3424606833431912,59.491514017905914,0.2318519054493477,0.4815100263227628,0.01213129849916363,0.0038362534232739332,40000,10
jump,400,0.4137998811884742,71.88440200495022,0.26363586692189417,0.5134548343543901,0.011106305396305714,0.0035121221441745077,40000,10
jump,400,0.5,86.85889638065036,0.30707329797019056,0.5541419474919675,0.010393581028558148,0.0032867389095759315,40000,10
jump,800,0.0025,0.43429448190325176,1.1009227131226742,1.049248642182907,0.2717108044880388,0.08592250070589033,64000,10
jump,800,0.003020783854286946,0.5247639035757029,1.0407455888073156,1.020169392212546,0.2602599245195278,0.08230141451452112,64000,10
jump,800,0.003650054037728276,0.6340793308936296,0.9768026077010227,0.9883332472911264,0.2470762467906657,0.07813236955843714,64000,10
jump,800,0.004410409721777782,0.7661666420402187,0.910152220922258,0.954018983523,0.23246869258041108,0.07351305532355847,64000,10
jump,800,0.005329157791334604,0.9257695287873359,0.8418699425558671,0.9175347091831824,0.21674171935965228,0.06853974971575127,64000,10
jump,800,0.006439293525204423,1.1186198581406475,0.7729832829080406,0.8791946786167673,0.20019439889808002,0.06330702753262356,64000,10
jump,800,0.007780685565580791,1.3516435226224077,0.704472542253483,0.8393286258989878,0.18313739171525223,0.057913128256264775,64000,10
jump,800,0.009401507732715982,1.633209171955721,0.6372947837865567,0.7983074494119147,0.1659099557332745,0.05246533466148586,64000,10
jump,800,0.011359969105976928,1.9734287589268786,0.572382681341673,0.7565597671973266,0.14887677804065333,0.047078970931580436,64000,10
jump,800,0.013726404504213443,2.3845206930207357,0.5106048093193636,0.7145661686081728,0.132397642680295,0.041867810770685236,64000,10
jump,800,0.016585800441495827,2.881248643876062,0.45271024760610484,0.6728374600199553,0.11678322992530837,0.036930099907511,64000,10
jump,800,0.020040847273638366,3.481451753442788,0.39928684732053876,0.6318914838170703,0.1022588279542798,0.032337080719482075,64000,10
jump,800,0.024215627148174927,4.206685298511579,0.3507461594102998,0.5922382623660006,0.08895029582787961,0.028128553336187228,64000,10
jump,800,0.029260070204255792,5.082994811924018,0.3073328658944562,0.5543761050897271,0.07689447360095648,0.024316167605871186,64000,10
jump,800,0.03535533905932737,6.141851463713753,0.2691513112493813,0.5187979483858637,0.06606640295911423,0.0208920310165289,64000,10
jump,800,0.04272033495730271,7.421282294806062,0.2362007963074153,0.4860049344475993,0.056410014042324375,0.017838412721582694,64000,10
jump,800,0.05161955923550008,8.96723589370229,0.20841162309704822,0.45652121867121165,0.04786043971693106,0.015134799932268652,64000,10
jump,800,0.06237261244160289,10.835232562111297,0.1856768593679587,0.4309023780022091,0.040353617204997555,0.012760934219435012,64000,10
jump,800,0.07536567224531646,13.092358232427998,0.1678796281520764,0.4097311657075605,0.0338260004905276,0.010696720568404006,64000,10
jump,800,0.09106536235445348,15.819673745223703,0.1549193914040203,0.39359800736794937,0.02821048151982539,0.008920937549273674,64000,10
jump,800,0.11003551051404936,19.115126011863556,0.14674119800422392,0.3830681375476482,0.023434539407495642,0.007410652044465899,64000,10
jump,800,0.1329573974236247,23.09706561171913,0.1433696022154352,0.37864178614547445,0.019424024017247098,0.0061424157220314555,64000,10
jump,800,0.16065422377811936,27.908497152514965,0.14494621669068303,0.3807180277983734,0.01611161938415657,0.005094941404765413,64000,10
jump,800,0.1941206741247779,33.722215038292155,0.15176897105097234,0.3895753727470107,0.013445370637158737,0.004251799519857096,64000,10
jump,800,0.23455863927177067,40.74700908738615,0.1643330625213722,0.40538014569212955,0.011392498551437577,0.003602624366271167,64000,10
jump,800,0.2834203801582724,49.235162864663835,0.18337742098095872,0.42822589947475004,0.009935977452989036,0.003142031953152394,64000,10
jump,800,0.3424606833431912,59.491514017905914,0.2099441608105773,0.4581966398944642,0.009062479709943713,0.002865807713248422,64000,10
jump,800,0.4137998811884742,71.88440200495022,0.2454610894051902,0.49544029852767346,0.008743657931110387,0.0027649874143704446,64000,10
jump,800,0.5,86.85889638065036,0.2918600480493813,0.5402407315719366,0.008924319544450377,0.0028221176327619473,64000,10
